"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","lexptot"
"1199",221033,0,1,22,36,1,0,6,5,12830,2251.456,652.3694,3003.825,1,0,0.327288,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,8.00797460900063
"1200",221033,1,1,22,37,1,0,5,5,12830,3847.882,402.6255,4650.507,0,1,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,8.44494653209838
"1201",221034,0,1,22,32,1,4,4,30,97380,2510.684,613.8905,3224.574,0,0,0.8535156,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,8.07886619788863
"1202",221034,1,1,22,41,1,3,4,210,184240.1,4037.759,558.2622,4996.021,0,0,0.8535156,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,8.51659721385689
"1203",221035,0,1,22,24,1,0,7,384,390050,3000.059,6673.974,9774.032,0,0,4.432292,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,9.1875866585055
"1204",221035,1,1,22,32,1,10,5,410,309947.3,3411.016,4578.969,8389.985,0,0,4.432292,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,9.03491319423887
"1205",221044,0,1,22,31,1,0,4,4,14260,2363.379,388.1735,2851.552,0,0,0.8535156,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,7.95596931119321
"1206",221044,1,1,22,41,1,0,4,4,14260,4369.333,639.4639,5408.797,0,1,0.8535156,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,8.59596684803116
"1207",221053,0,1,22,38,1,0,4,4,4480,2473.858,624.1415,3197.999,0,1,0.327288,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,8.07059322735178
"1208",221053,1,1,22,36,0,0,3,1,338.3408,1558.172,239.9962,2198.168,0,0,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,7.69583438599945
"1209",221054,0,1,22,49,1,3,7,28,23470,2876.78,561.9314,3538.711,0,0,0.8535156,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,8.17180036437714
"1210",221054,1,1,22,36,1,0,4,5,20253.08,4447.151,664.8394,5511.991,0,0,0.8535156,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,8.61486258608336
"1211",221063,0,1,22,36,1,0,5,1,51705,2739.873,499.522,3339.395,0,1,0.327288,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,8.11384434245123
"1212",221063,1,1,22,47,1,0,6,1,51705,2420.715,392.25,3212.965,0,1,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,8.07526065638129
"1213",221073,0,1,22,35,1,0,5,53,61665,3074.342,1901.781,5076.123,1,0,0.327288,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,8.53250004155958
"1214",221073,1,1,22,54,1,0,4,53,61665,4783.462,688.5234,5871.985,1,0,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,8.6781183014583
"1215",221093,0,1,22,46,1,0,4,14,22150,2567.006,408.0921,3075.098,0,1,0.327288,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,8.0314171896759
"1216",221093,1,1,22,62,1,0,4,14,22150,2224.252,1193.159,3817.411,0,1,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,8.2475896464753
"1217",221103,0,1,22,32,1,0,6,3,11530,1763.328,369.0931,2232.421,1,0,0.327288,1,0.25,11,10.8000001907349,14.3999996185303,10,3,65,7.71128976967188
"1218",221103,1,1,22,46,1,0,6,3,11530,3970.316,507.1729,4877.489,0,1,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,8.49259081975403
"1219",221113,0,1,22,28,1,7,6,232,66050,3338.305,1316.402,4754.708,1,0,0.327288,1,0.25,11,10.8000001907349,18.7199995040894,10,3,65,8.46710085979465
"1220",221113,1,1,22,34,1,8,6,85,79855.2,4822.033,828.5967,6050.629,0,0,0.327288,1,0.1,12.6543998718262,8.12040042877197,29.5573207855225,7.784,3.24839997291565,45.7430992126465,8.70808277098029
"1221",222013,0,2,22,32,1,2,4,15,8400,2558.341,420.7726,3079.114,1,0,0.4745625,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,8.03272188826967
"1222",222013,1,2,22,35,1,0,4,15,8400,3854.378,716.4368,4970.815,1,0,0.4745625,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.5115402435715
"1223",222015,0,2,22,65,1,0,19,594,615740,3234.325,2882.159,6216.485,0,0,2.289242,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,8.73512076312941
"1224",222015,1,2,22,63,0,0,6,368,207064.6,2894.393,472.5491,3766.942,0,0,2.289242,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.23428424279647
"1225",222024,0,2,22,28,1,0,4,21,20095,2991.591,959.7175,4051.309,0,0,1.493827,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,8.30704212109874
"1226",222024,1,2,22,39,1,0,4,77,51779.68,2671.539,461.3276,3532.866,0,0,1.493827,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.17014773478668
"1227",222035,0,2,22,26,1,12,5,1090,681950,5081.156,4038.958,9220.115,0,0,2.289242,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,9.12925124199374
"1228",222035,1,2,22,32,1,12,7,1074,970449.3,5244.668,1161.959,6806.627,0,0,2.289242,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.82579888026813
"1229",222043,0,2,22,35,1,5,10,238,263330,3339.491,4020.497,7459.988,1,0,0.4745625,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,8.91744312410673
"1230",222043,1,2,22,46,1,4,10,236,221268.1,2605.765,622.5469,3628.312,0,0,0.4745625,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.19679837761506
"1231",222044,0,2,22,42,1,0,7,1,1,1743.831,147.0441,1990.875,0,0,1.493827,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,7.5968316851716
"1232",222044,1,2,22,32,1,0,4,1.5,12112.6,2321.018,389.9377,3110.956,0,0,1.493827,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.04300674638085
"1233",222063,0,2,22,45,1,4,6,1,1,1841.746,413.9601,2355.706,0,1,0.4745625,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,7.76502016032368
"1234",222063,1,2,22,52,0,0,3,1,1,3762.349,372.175,4534.524,0,1,0.4745625,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.41969590162958
"1235",222064,0,2,22,29,1,0,5,12,4370,2165.012,452.8754,2717.888,0,0,1.493827,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,7.90797825216951
"1236",222064,1,2,22,35,1,0,5,12,4370,2746.515,763.9734,3910.489,0,1,1.493827,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.2716733989008
"1237",222083,0,2,22,41,1,0,4,14,19695,2727.309,408.2175,3235.526,0,1,0.4745625,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,8.08225581132268
"1238",222083,1,2,22,62,1,0,4,14,19695,5879.009,1326.634,7605.644,0,1,0.4745625,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.93677735490127
"1239",222103,0,2,22,25,0,0,3,45,50200,2420.423,483.4957,3003.919,0,1,0.4745625,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,8.00800589153114
"1240",222103,1,2,22,32,0,0,4,45,50200,4844.363,555.7246,5800.088,0,1,0.4745625,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.66580076514932
"1241",222143,0,2,22,27,1,0,4,3,7350,2889.778,570.3052,3560.083,1,0,0.4745625,1,0.2,11,10.8000001907349,18.7199995040894,9,3,65,8.17781999106568
"1242",222143,1,2,22,35,1,0,4,3,7350,3236.229,1696.779,5333.008,1,1,0.4745625,1,0.1,12.1571998596191,8.12040042877197,29.5573207855225,7.479,3.24839997291565,45.7430992126465,8.58185820455336
"1243",223013,0,3,22,36,1,0,6,7,12350,2364.101,393.1823,2857.283,0,1,0.3215665,1,0.15,11,10.8000001907349,21.8399990081787,10,3.59999990463257,65,7.95797637388154
"1244",223013,1,3,22,44,1,0,5,7,12350,3373.664,626.8777,4400.541,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,29.5573207855225,7.632,3.24839997291565,45.7430992126465,8.38970998586382
"1245",223015,0,3,22,26,1,0,4,128,189090,2255.066,6099.35,8454.416,0,0,2.888031,1,0.15,11,10.8000001907349,21.8399990081787,10,3.59999990463257,65,9.04256246177814
"1246",223015,1,3,22,41,1,0,4,182,139782.1,2602.517,346.2917,3348.809,0,0,3.019305,1,0.1175,12.4057998657227,8.12040042877197,29.5573207855225,7.632,3.24839997291565,45.7430992126465,8.11665860826833
"1247",223024,0,3,22,28,1,0,4,4,13240,2523.681,911.7354,3535.417,0,0,1.766795,1,0.15,11,10.8000001907349,21.8399990081787,10,3.59999990463257,65,8.17086934666861
"1248",223024,1,3,22,49,1,0,5,4,13240,2397.618,1428.745,4226.364,1,1,1.539253,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.34933390994184
"1249",223033,0,3,22,32,1,0,5,4,10900,1758.995,472.151,2331.146,0,1,0.3215665,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,7.75454415271475
"1250",223033,1,3,22,41,1,0,5,4,10900,2765.733,1433.482,4599.215,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.43385832051538
"1251",223044,0,3,22,22,1,0,3,5,12860,3237.822,520.2142,3858.036,0,0,1.766795,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,8.25817269033577
"1252",223044,1,3,22,31,1,0,5,5,12860,2321.83,1152.253,3874.083,0,1,1.539253,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.2623223609129
"1253",223054,0,3,22,65,1,0,9,14,31750,2385.763,629.7716,3115.534,0,0,1.766795,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,8.04447676586371
"1254",223054,1,3,22,66,1,0,8,612,485079.2,5197.252,774.2085,6371.461,0,0,1.539253,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.75974101618447
"1255",223063,0,3,22,27,1,6,6,14,53225,2332.329,243.3966,2675.726,1,0,0.3215665,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,7.89234968490124
"1256",223063,1,3,22,36,1,4,6,14,53225,3540.398,331.1228,4271.521,1,0,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.35995933013273
"1257",223064,0,3,22,28,1,0,3,2,3035,2533.068,585.8095,3218.878,0,0,1.766795,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,8.07709874962192
"1258",223064,1,3,22,44,1,0,4,14,13229.13,2250.643,364.9006,3015.543,0,0,1.539253,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.01186675271043
"1259",223093,0,3,22,30,1,0,7,132,182240,2253.766,982.6437,3336.41,0,1,0.3215665,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,8.11295033605277
"1260",223093,1,3,22,42,1,0,5,132,182240,3924.753,794.9653,5119.718,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.54104994257663
"1261",223103,0,3,22,37,1,0,3,33,44540,3211.827,728.3333,4040.161,0,1,0.3215665,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,8.30428730590818
"1262",223103,1,3,22,52,1,0,3,33,44540,3102.811,825.1001,4327.911,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.37307128821008
"1263",223113,0,3,22,45,1,0,8,13,28285,2203.076,378.4822,2681.559,0,1,0.3215665,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,7.89452646867118
"1264",223113,1,3,22,57,0,0,3,13,28285,4614.066,1151.261,6165.327,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.72685863980021
"1265",223123,0,3,22,35,1,0,6,15,38540,2349.659,540.2085,2989.867,0,1,0.3215665,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,8.00331859090774
"1266",223123,1,3,22,43,1,0,7,15,38540,4037.275,929.1807,5366.456,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.58810933223447
"1267",223133,0,3,22,32,1,6,7,43,55110,1834.504,437.512,2372.016,1,0,0.3215665,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,7.77191699893305
"1268",223133,1,3,22,49,1,5,8,43,55110,6190.283,1251.1,7841.382,1,0,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,8.96729789372913
"1269",223143,0,3,22,68,1,5,2,1,5000,3038.526,2358.215,5496.742,1,0,0.3215665,1,0.15,11,10.8000001907349,16.7999992370605,10,3.59999990463257,65,8.61209274146916
"1270",223143,1,3,22,42,1,0,2,39,36219.38,6772.229,2204.628,9376.857,0,0,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,9.14610655107944
"1271",231013,0,1,23,48,1,0,6,4,63450,4296.016,850.1919,5246.208,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,8.56545140460102
"1272",231013,1,1,23,74,1,0,10,4,63450,6412.775,11478.55,18291.33,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.81423712528873
"1273",231023,0,1,23,40,1,0,6,5,78090,2856.562,496.0494,3452.611,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,8.14717562931843
"1274",231023,1,1,23,38,0,4,8,5,78090,5321.424,3177.865,8899.289,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.09383902710314
"1275",231024,0,1,23,40,1,2,7,8,177020,3671.485,2256.402,6027.887,0,0,2.947368,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,8.70431769557035
"1276",231024,1,1,23,49,1,8,8,27,2049398,6327.649,8299.922,15027.57,0,0,2.947368,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.6177083351734
"1277",231033,0,1,23,27,1,6,4,1,17725,4042.222,456.6854,4598.908,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,8.43379158227718
"1278",231033,1,1,23,35,1,6,5,1,17725,10653.13,3020.706,14073.84,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.5521440852701
"1279",231035,0,1,23,58,1,0,14,271,1030150,4057.583,4702.072,8859.654,0,0,0.4385965,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,9.08937585577336
"1280",231035,1,1,23,75,1,0,2,158,2096475,15270.67,5829.612,21500.29,0,0,0.4385965,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.97586821231583
"1281",231043,0,1,23,53,0,0,4,3,23230,2096.93,255.5833,2452.514,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,7.80527656164777
"1282",231043,1,1,23,62,0,0,4,3,23230,4068.886,575.5176,5044.404,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,8.52623300886796
"1283",231063,0,1,23,37,1,0,5,3,32775,2544.044,310.5484,2954.593,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,7.99145458652625
"1284",231063,1,1,23,40,1,0,5,3,32775,5982.406,1927.866,8310.272,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.02536794472775
"1285",231073,0,1,23,50,1,1,7,5,84350,5966.472,2435.083,8501.554,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,9.0481218679344
"1286",231073,1,1,23,55,1,0,11,5,84350,3680.656,1960.531,6041.187,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,8.70652131148423
"1287",231083,0,1,23,53,1,0,6,10,125620,4315.17,703.2495,5118.419,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,8.5407962350321
"1288",231083,1,1,23,27,1,6,3,10,125620,8166.193,1199.982,9766.175,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.18678255276418
"1289",231113,0,1,23,32,1,4,7,13,126240,2583.903,1330.375,4014.278,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,8.29786186433255
"1290",231113,1,1,23,48,1,4,5,13,126240,6576.804,4503.992,11480.8,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.34851845200768
"1291",231123,0,1,23,38,1,8,7,16,84550,3530.369,2496.94,6127.309,0,1,0.3289474,1,0.2,11,13.1999998092651,19.2000007629395,8,3.59999990463257,62.4000015258789,8.72067413443115
"1292",231123,1,1,23,95,1,0,7,16,84550,5626.124,4176.865,10202.989,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,9.2305340012525
"1293",232014,0,2,23,30,1,2,4,2,12110,3313.181,386.0321,3799.213,0,0,1.391304,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.24281239677517
"1294",232014,1,2,23,38,1,0,4,2,12110,4789.552,3860.468,9050.021,0,1,1.391304,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,9.1106328480101
"1295",232015,0,2,23,26,1,2,6,117,160680,4684.876,762.353,5547.229,0,0,1.268116,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.62123405671843
"1296",232015,1,2,23,38,1,0,6,35,116118.6,3451.076,932.6926,4783.769,0,0,1.268116,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.47319302685967
"1297",232023,0,2,23,35,1,6,9,113,140250,3132.879,573.3826,3806.261,0,1,0.7699275,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.24466531195213
"1298",232023,1,2,23,34,0,1,3,162,691856.2,8130.104,1966.888,10496.99,0,0,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,9.2589390892494
"1299",232024,0,2,23,42,1,0,5,3,8210,2800.528,349.1183,3249.646,0,0,1.391304,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.08660902480257
"1300",232024,1,2,23,50,1,0,4,3,8210,4709.027,2432.67,7541.697,0,1,1.391304,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.92833508935305
"1301",232025,0,2,23,64,1,0,6,352,948800,6131.932,735.9164,6967.848,0,0,1.268116,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.84920521032392
"1302",232025,1,2,23,26,1,2,4,352,948800,4271.891,3175.328,7847.219,0,1,1.268116,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.96804190605463
"1303",232033,0,2,23,30,1,0,5,4,15380,3011.954,501.5695,3613.523,0,1,0.7699275,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.1927151756792
"1304",232033,1,2,23,35,1,0,5,4,15380,3283.259,606.3069,4289.566,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.36417393795138
"1305",232043,0,2,23,52,1,3,10,15,115710,4186.091,1980.896,6266.987,0,1,0.7699275,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.74321052944696
"1306",232043,1,2,23,26,1,0,4,15,115710,3815.807,695.2903,4911.098,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.49945642076802
"1307",232044,0,2,23,55,1,0,7,35,75180,3975.997,639.9614,4715.958,0,0,1.391304,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.45891937928024
"1308",232044,1,2,23,60,1,0,5,35,75180,4936.527,1353.092,6689.62,0,1,1.391304,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.80846182446343
"1309",232053,0,2,23,29,1,0,4,93,84260,4566.455,1103.29,5769.745,0,0,0.7699275,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.66055646728523
"1310",232053,1,2,23,45,1,1,5,93,84260,4146.705,579.2393,5125.944,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.54226504915725
"1311",232054,0,2,23,20,1,0,4,5,23020,4642.707,523.1732,5265.88,0,0,1.391304,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.5691934358557
"1312",232054,1,2,23,28,1,0,6,5,23020,2716.876,367.438,3484.314,0,1,1.391304,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.15631341956624
"1313",232093,0,2,23,52,1,2,5,15,67950,3876.504,2708.216,6684.72,0,1,0.7699275,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.80772918755091
"1314",232093,1,2,23,25,1,0,4,15,67950,2846.799,487.8875,3734.687,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.22568701639578
"1315",232103,0,2,23,32,1,5,4,1,34710,3054.413,455.2689,3609.681,0,1,0.7699275,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.19165167619542
"1316",232103,1,2,23,45,1,4,6,1,34710,2326.882,842.4685,3569.351,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.18041918926839
"1317",232113,0,2,23,60,0,0,7,142,271100,5354.97,1067.755,6522.725,0,1,0.7699275,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.78320081079853
"1318",232113,1,2,23,70,0,0,2,18,170774.1,3613.479,2069.969,6083.448,0,0,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.71349128643415
"1319",232123,0,2,23,52,0,3,4,313,376600,5328.975,1388.413,6817.387,0,1,0.7699275,1,0.3,11,13.1999998092651,19.2000007629395,7,3,62.4000015258789,8.82737821260062
"1320",232123,1,2,23,40,1,0,4,313,376600,4036.406,840.7766,5277.182,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,8.57133699922737
"1321",233013,0,3,23,45,1,5,4,21,86650,3821.265,1052.947,4974.212,0,1,0.5181347,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,8.51222326175011
"1322",233013,1,3,23,49,1,4,4,21,86650,5027.067,5615.104,11042.17,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,9.30956741629611
"1323",233015,0,3,23,35,1,9,5,21,34770,3944.741,973.1382,5017.879,0,0,1.968912,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,8.5209618809762
"1324",233015,1,3,23,40,1,10,4,80,1654426,3473.406,1543.172,5416.579,0,0,1.968912,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,8.59740431567614
"1325",233035,0,3,23,45,1,0,2,298,739720,6767.365,1537.934,8405.3,0,0,1.968912,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,9.03673670372195
"1326",233035,1,3,23,45,1,0,2,840,5730227,9040.466,1153.742,10594.21,0,0,1.968912,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,9.2681572911761
"1327",233043,0,3,23,50,1,6,5,5,26600,3316.962,505.6547,3922.617,0,1,0.5181347,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,8.27476921143641
"1328",233043,1,3,23,51,1,4,4,5,26600,9018.812,2994.316,12413.13,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,9.42659061896645
"1329",233044,0,3,23,27,1,2,3,2,54800,4263.18,508.6903,4871.87,0,0,1.57513,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,8.49143836487633
"1330",233044,1,3,23,35,1,0,5,3,47983.49,2171.336,458.2488,3029.584,0,0,1.57513,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,8.01651061920551
"1331",233054,0,3,23,28,1,0,4,3,13080,4442.782,627.6409,5170.423,0,0,1.57513,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,8.5509031714099
"1332",233054,1,3,23,35,1,0,5,3,13080,5323.589,1349.303,7072.892,0,1,1.57513,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,8.86416610247331
"1333",233063,0,3,23,45,1,8,10,210,448000,3585.577,897.3741,4582.952,0,1,0.5181347,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,8.43031678713556
"1334",233063,1,3,23,53,1,9,6,210,448000,5796.906,12796.05,18992.95,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,9.8518757863892
