"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","exptot0","exptot91"
"389",151014,1,1,15,40,0,0,4,5,13900,4020.165,1110.435,5530.6,0,1,1.447619,1,0.9,10.1728000640869,9.74400043487549,8.9315996170044,6.258,2.43600010871887,52.7812995910645,0,3938.249
"390",151015,1,1,15,65,1,0,8,309,371308.7,3452.768,532.041,4384.809,0,0,3.174603,1,0.9,10.1728000640869,9.74400043487549,8.9315996170044,6.258,2.43600010871887,52.7812995910645,0,4160.435
"391",151025,1,1,15,40,0,0,2,3,18020.03,5542.022,499.0527,6441.075,0,0,3.174603,1,0.9,10.1728000640869,9.74400043487549,8.9315996170044,6.258,2.43600010871887,52.7812995910645,0,3366.775
"392",151032,1,1,15,32,1,2,4,10,31100,5119.772,897.4492,6417.222,0,1,0.2698413,1,0.9,10.1728000640869,9.74400043487549,8.9315996170044,6.258,2.43600010871887,52.7812995910645,0,6294.349
"393",151044,1,1,15,48,1,0,8,46,89291.52,4398.43,1316.315,6114.745,0,0,1.447619,1,0.9,10.1728000640869,9.74400043487549,8.9315996170044,6.258,2.43600010871887,52.7812995910645,0,6043.567
"394",151072,1,1,15,70,1,0,3,216,134435,5699.914,1264.944,7364.858,0,1,0.2698413,1,0.9,10.1728000640869,9.74400043487549,8.9315996170044,6.258,2.43600010871887,52.7812995910645,0,4195.364
"395",151102,1,1,15,34,1,0,7,240,232400,2828.142,508.4775,3736.62,0,1,0.2698413,1,0.9,10.1728000640869,9.74400043487549,8.9315996170044,6.258,2.43600010871887,52.7812995910645,0,5293.362
"396",151122,1,1,15,55,1,0,2,120,128215,8796.86,6744.823,15941.68,0,1,0.2698413,1,0.9,10.1728000640869,9.74400043487549,8.9315996170044,6.258,2.43600010871887,52.7812995910645,0,5583.603
"397",152012,1,2,15,55,0,0,4,318,162670,2287.184,384.0168,3071.2,0,1,0.8374383,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,3584.429
"398",152024,1,2,15,45,1,0,5,2,20365,2668.832,734.8762,3803.708,0,1,1.182266,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,2865.799
"399",152025,1,2,15,45,1,0,7,477,1321092,2753.707,1838.35,4992.058,0,0,1.34647,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,4451.21
"400",152032,1,2,15,50,1,2,6,16,72000,5076.916,2363.875,7840.791,1,1,0.8374383,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,5387.314
"401",152044,1,2,15,68,1,0,2,12,35255.11,4134.524,471.647,5006.171,0,0,1.182266,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,3773.592
"402",152062,1,2,15,38,1,0,5,1,75,2249.831,2491.135,5140.966,1,0,0.8374383,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,4719.772
"403",152072,1,2,15,40,1,0,8,1,7600,2502.03,473.3389,3375.369,1,1,0.8374383,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,2994.129
"404",152082,1,2,15,55,0,0,4,1,3130,3033.902,1297.029,4730.931,0,1,0.8374383,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,6094.417
"405",152102,1,2,15,38,1,1,6,2,16110,3565.435,541.3452,4506.78,1,1,0.8374383,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,3230.736
"406",152112,1,2,15,31,1,14,3,5,96887.27,4536.473,5545.18,10481.65,0,0,0.8374383,1,0.9,11.4135999679565,10.5564002990723,10.5564002990723,7.021,2.43600010871887,52.7812995910645,0,5438.866
"407",153012,1,3,15,55,0,9,4,27,173785.3,4935.039,1956.286,7291.325,0,0,0.5747126,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,5448.381
"408",153015,1,3,15,45,1,0,5,173,261347.9,4643.66,6595.75,11639.41,0,0,1.510673,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,3363.247
"409",153022,1,3,15,32,1,0,3,33,58385,4103.397,362.0244,4865.421,1,1,0.5747126,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,4882.599
"410",153024,1,3,15,35,1,5,4,30,15525,3773.176,13846.43,18019.6,1,0,1.714286,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,5317.206
"411",153025,1,3,15,40,1,10,4,436,490621.2,4834.89,1313.608,6548.498,0,0,1.510673,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,4437.143
"412",153062,1,3,15,42,1,1,5,5,32675,3772.094,959.5344,5131.628,1,1,0.5747126,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,3163.549
"413",153082,1,3,15,32,1,0,7,5,16150,2743.074,1119.328,4262.402,0,1,0.5747126,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,3840.313
"414",153092,1,3,15,37,1,0,5,2,6950,2253.079,1438.625,4091.704,1,0,0.5747126,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,3681.692
"415",153112,1,3,15,30,1,0,4,10,33750,4063.811,1712.004,6175.815,0,1,0.5747126,1,0.9,7.56799983978271,8.12040042877197,9.74400043487549,4.655,2.43600010871887,45.7430992126465,0,3902.29
"416",161014,1,1,16,40,1,0,5,8,23128.97,1780.484,3669.103,5849.587,0,0,0.95,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,2234.119
"417",161022,1,1,16,35,1,0,4,2,16900,2969.955,433.9221,3803.877,1,0,0.9583333,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,3159.268
"418",161034,1,1,16,57,1,2,5,11,25071.05,1731.222,150.2233,2281.445,0,0,0.95,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,2042.067
"419",161042,1,1,16,48,1,0,6,7,15550,1765.237,1038.706,3203.943,0,1,0.9583333,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,1916.47
"420",161052,1,1,16,80,1,5,5,170,285700,3728.245,4916.768,9045.013,1,1,0.9583333,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,5418.67
"421",161054,1,1,16,22,1,4,3,2,12044.93,3495.286,762.3943,4657.68,0,0,0.95,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,2395.145
"422",161072,1,1,16,55,0,0,5,10,37000,3110.57,1297.063,4807.633,1,0,0.9583333,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,2960.804
"423",161092,1,1,16,18,1,0,2,1,4303.695,3365.137,740.2893,4505.427,0,0,0.9583333,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,3869.49
"424",161102,1,1,16,70,1,0,5,7,11500,2230.884,1828.935,4459.819,0,1,0.9583333,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,2273.458
"425",161122,1,1,16,28,1,0,4,5,18500,2295.98,644.5393,3340.52,1,1,0.9583333,1,0.75,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.43600010871887,42.2252998352051,0,3706.287
"426",162012,1,2,16,46,1,5,7,9,14800,2422.907,796.3574,3619.264,1,1,0.293501,1,0.55,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.0304000377655,42.2252998352051,0,2416.683
"427",162025,1,2,16,45,1,10,6,310,782027.3,4996.617,10701.15,16097.77,0,0,2.012578,1,0.55,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.0304000377655,42.2252998352051,0,4585.027
"428",162032,1,2,16,42,1,5,5,1,8700,2519.421,636.0808,3555.501,1,1,0.293501,1,0.55,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.0304000377655,42.2252998352051,0,3191.436
"429",162035,1,2,16,58,1,10,3,96,183103.3,4738.575,1860.875,6999.45,0,0,2.012578,1,0.55,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.0304000377655,42.2252998352051,0,11986.13
"430",162052,1,2,16,27,1,12,3,174,247301,3342.807,1150.81,4893.617,1,0,0.293501,1,0.55,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.0304000377655,42.2252998352051,0,5434.451
"431",162102,1,2,16,35,1,7,2,2,20700,4328.055,1709.298,6437.353,1,1,0.293501,1,0.55,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.0304000377655,42.2252998352051,0,5177.324
"432",162122,1,2,16,58,1,0,4,10,1,3976.181,1688.321,6064.501,1,1,0.293501,1,0.55,10.6688995361328,8.12040042877197,9.74400043487549,6.563,2.0304000377655,42.2252998352051,0,4641.058
"433",163014,1,3,16,29,1,5,3,3,7400,3894.077,3291.605,7585.682,0,1,1.80531,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,2748.73
"434",163015,1,3,16,44,1,0,5,296.5,669353.1,4072.54,4306.402,8778.942,0,0,1.238938,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,14387.45
"435",163022,1,3,16,40,1,0,4,1,5230,2533.496,4084.281,7017.776,1,1,0.6047198,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,4287.585
"436",163024,1,3,16,60,1,5,1,1,1827.04,4187.306,3142.509,7729.814,0,0,1.80531,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,2044.093
"437",163032,1,3,16,50,1,0,6,13,23800,3429.873,620.2917,4450.165,1,1,0.6047198,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,2631.633
"438",163034,1,3,16,58,1,0,3,2.5,7612.668,2445.076,203.4556,3048.531,0,0,1.80531,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,2732.425
"439",163042,1,3,16,37,1,0,5,69,16000,2799.838,1312.762,4512.6,1,1,0.6047198,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,3803.921
"440",163044,1,3,16,42,1,0,4,16,21280,3775.206,3013.263,7188.469,0,1,1.80531,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,2297.145
"441",163054,1,3,16,38,1,2,3,1,14100,3951.369,1152.163,5503.532,1,1,1.80531,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,6083.292
"442",163072,1,3,16,38,1,0,4,61,71750,1882.528,309.5818,2592.11,0,1,0.6047198,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,3365.318
"443",163082,1,3,16,42,1,0,6,9,9000,1917.716,191.7263,2509.442,0,1,0.6047198,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,2546.657
"444",163092,1,3,16,65,1,0,4,1,4600,1833.13,377.7573,2610.888,0,1,0.6047198,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,2087.124
"445",163102,1,3,16,45,1,0,4,7,12700,3958.587,1121.599,5480.187,0,1,0.6047198,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,3364.077
"446",163122,1,3,16,35,1,0,6,1,8800,3014.391,1742.455,5156.846,1,1,0.6047198,1,0.95,10.9174995422363,8.52600002288818,9.74400043487549,6.716,2.0304000377655,61.5783996582031,0,3250.558
"447",171013,1,1,17,76,1,0,7,31,70100,3989.328,725.0159,5114.344,0,1,0.504065,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,4440.852
"448",171024,1,1,17,50,1,0,8,21,34375.42,2963.527,537.116,3900.643,0,0,1.131707,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,1911.048
"449",171034,1,1,17,28,1,5,9,316,361781,2423.122,886.8286,3709.95,0,0,1.131707,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,4013.459
"450",171035,1,1,17,50,1,0,6,122,141155.8,2713.493,418.415,3531.908,0,0,2.764227,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,4085.159
"451",171043,1,1,17,60,0,0,9,37,59325,2384.024,375.9343,3159.958,0,1,0.504065,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,3132.159
"452",171044,1,1,17,59,1,7,8,145,429625.1,9519.556,2798.079,12717.63,0,0,1.131707,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,3935.018
"453",171053,1,1,17,50,1,5,7,90,75250,2869.13,558.7456,3827.875,1,0,0.504065,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,6087.188
"454",171054,1,1,17,20,1,5,3,3,18439.57,4909.099,1330.807,6639.906,0,0,1.131707,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,4244.483
"455",171073,1,1,17,55,1,0,7,25,30920,3105.001,725.0161,4230.018,1,0,0.504065,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,3473.188
"456",171093,1,1,17,40,1,3,4,20,33160,4095.953,1070.849,5566.802,0,1,0.504065,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,3594.199
"457",171113,1,1,17,41,1,0,8,40,62310,2540.601,570.9502,3511.551,1,0,0.504065,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,4709.925
"458",171123,1,1,17,52,1,3,8,35,27500,2382.934,463.5269,3246.461,1,0,0.504065,1,0,11.164999961853,9.74400043487549,20.3003997802734,6.868,2.0304000377655,49.2621994018555,0,2359.936
"459",172014,1,2,17,48,1,12,7,191,395588,10106.14,3545.812,14051.95,0,0,1.960265,1,0,11.9097003936768,8.12040042877197,24.3600006103516,7.326,2.43600010871887,52.7812995910645,0,10140.17
"460",172015,1,2,17,45,1,7,6,247,178528.9,3603.555,786.0784,4789.633,0,0,2.251656,1,0,11.9097003936768,8.12040042877197,24.3600006103516,7.326,2.43600010871887,52.7812995910645,0,4713.946
"461",172033,1,2,17,40,1,2,5,60,52100,3910.678,841.792,5152.47,1,0,0.2869757,1,0,11.9097003936768,8.12040042877197,24.3600006103516,7.326,2.43600010871887,52.7812995910645,0,3884.664
"462",172034,1,2,17,55,1,0,6,25,66876.44,2496.955,577.2095,3474.164,0,0,1.960265,1,0,11.9097003936768,8.12040042877197,24.3600006103516,7.326,2.43600010871887,52.7812995910645,0,3408.384
"463",172053,1,2,17,45,0,0,3,16,24022.2,3479.948,554.8789,4434.826,0,0,0.2869757,1,0,11.9097003936768,8.12040042877197,24.3600006103516,7.326,2.43600010871887,52.7812995910645,0,3797.854
"464",172073,1,2,17,29,1,4,2,37,49800,6777.643,1552.984,8730.627,1,0,0.2869757,1,0,11.9097003936768,8.12040042877197,24.3600006103516,7.326,2.43600010871887,52.7812995910645,0,6321.979
"465",172103,1,2,17,34,1,3,6,55,41050,3915.28,488.3381,4803.618,1,0,0.2869757,1,0,11.9097003936768,8.12040042877197,24.3600006103516,7.326,2.43600010871887,52.7812995910645,0,5406.194
"466",172113,1,2,17,60,1,0,5,26,23600,3826.77,503.4509,4730.221,0,1,0.2869757,1,0,11.9097003936768,8.12040042877197,24.3600006103516,7.326,2.43600010871887,52.7812995910645,0,4863.427
"467",173013,1,3,17,40,1,2,8,15,11500,2826.499,323.9614,3550.46,0,1,0.952381,1,0,11.6611003875732,8.12040042877197,16.2408008575439,7.174,2.0304000377655,52.7812995910645,0,3163.356
"468",173023,1,3,17,35,1,0,4,146,103570,3057.924,642.8477,4100.771,0,1,0.952381,1,0,11.6611003875732,8.12040042877197,16.2408008575439,7.174,2.0304000377655,52.7812995910645,0,4247.081212
"469",173033,1,3,17,55,1,5,3,31,26250,3815.131,631.5696,4846.7,0,1,0.952381,1,0,11.6611003875732,8.12040042877197,16.2408008575439,7.174,2.0304000377655,52.7812995910645,0,4657.063212
"470",173053,1,3,17,50,1,0,5,110,73900,3291.379,1027.473,4718.852,0,1,0.952381,1,0,11.6611003875732,8.12040042877197,16.2408008575439,7.174,2.0304000377655,52.7812995910645,0,3724.319212
"471",173054,1,3,17,40,1,1,4,24,32548.38,4079.713,1465.015,5944.729,0,0,0.5142857,1,0,11.6611003875732,8.12040042877197,16.2408008575439,7.174,2.0304000377655,52.7812995910645,0,3489.786212
"472",173093,1,3,17,40,1,3,5,275,145650,2863.175,297.74,3560.915,0,1,0.952381,1,0,11.6611003875732,8.12040042877197,16.2408008575439,7.174,2.0304000377655,52.7812995910645,0,3560.814212
"473",173123,1,3,17,40,1,5,5,15,15360,3777.507,470.9705,4648.478,0,1,0.952381,1,0,11.6611003875732,8.12040042877197,16.2408008575439,7.174,2.0304000377655,52.7812995910645,0,2789.856212
"474",181013,1,1,18,43,1,5,7,29,14161,3593.566,914.9705,4908.536,0,1,0.5351682,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,2865.132212
"475",181014,1,1,18,52,0,0,6,1,8712,2713.222,465.1057,3578.328,0,1,1.449541,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,3226.239212
"476",181023,1,1,18,29,1,2,4,2,3035,7149.141,663.1479,8212.289,1,0,0.5351682,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,4430.312212
"477",181024,1,1,18,52,0,0,3,1,1,3694.907,2438.309,6533.216,0,1,1.449541,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,3743.934212
"478",181025,1,1,18,30,1,4,4,156,96040,3553.796,1297.875,5251.671,1,0,2.110091,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,5045.393212
"479",181033,1,1,18,42,1,6,9,110,51565,2886.122,522.0222,3808.144,0,1,0.5351682,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,4499.419212
"480",181034,1,1,18,60,1,0,3,27,11861,4094.826,4642.938,9137.764,1,1,1.449541,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,5516.071212
"481",181053,1,1,18,50,1,2,6,68.67,44082.42,2907.926,218.6809,3526.607,0,0,0.5351682,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,3959.028212
"482",181054,1,1,18,36,1,1,5,13,9893.085,2384.084,508.9998,3293.084,0,0,1.449541,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,3202.842212
"483",181063,1,1,18,70,0,0,5,233,132145,3338.07,596.8333,4334.903,0,1,0.5351682,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,4295.991212
"484",181083,1,1,18,48,1,2,5,1,2130,3243.199,4170.388,7813.587,1,0,0.5351682,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,3556.719212
"485",181103,1,1,18,40,1,0,5,1,32070,5011.774,5324.266,10736.04,0,1,0.5351682,1,0.85,14.8873996734619,8.9315996170044,8.12040042877197,9.158,1.62360000610352,52.7812995910645,0,4409.298212
"486",182013,1,2,18,66,1,0,9,108,91400,5342.777,2721.462,8464.239,0,1,0.3030303,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,4928.195212
"487",182015,1,2,18,38,1,1,5,54,37200,3967.52,335.0923,4702.612,0,1,1.919192,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,3647.606212
"488",182023,1,2,18,57,0,0,1,1,5300,6409.528,18561.38,25370.9,0,1,0.3030303,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,3813.626212
"489",182024,1,2,18,39,0,0,1,1,2550,3938.287,466.9102,4805.197,0,1,2.121212,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,3353.069212
"490",182033,1,2,18,34,1,2,4,4.5,4542,2796.048,418.3584,3614.406,0,1,0.3030303,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,2246.403212
"491",182034,1,2,18,27,1,0,4,6,4333,4020.842,233.6245,4654.466,0,1,2.121212,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,2821.220212
"492",182043,1,2,18,41,1,1,5,34,22228,3336.852,270.5371,4007.389,0,1,0.3030303,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,2421.584212
"493",182044,1,2,18,63,1,0,5,2,2061,3274.597,272.9734,3947.571,0,1,2.121212,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,1927.491212
"494",182054,1,2,18,38,0,0,3,1,1309.379,1969.955,89.54749,2459.503,0,0,2.121212,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,1473.332212
"495",182103,1,2,18,60,1,2,7,17,16464,3351.894,459.0798,4210.974,0,1,0.3030303,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,4315.446212
"496",182123,1,2,18,47,1,0,7,32,21227,1914.235,196.9144,2511.15,0,1,0.3030303,1,0.75,11.4135999679565,8.12040042877197,8.12040042877197,7.021,1.62360000610352,49.2621994018555,0,3086.300212
"497",183015,1,3,18,75,1,5,8,517,441764.8,2068.277,865.3066,3333.584,0,0,1.544402,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,5421.212212
"498",183025,1,3,18,72,1,8,11,380,310718.6,2665.387,474.2922,3539.679,0,0,1.544402,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,6857.530212
"499",183034,1,3,18,66,1,0,4,1.5,9683.313,3341.115,1078.461,4819.576,0,0,2.34749,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,3355.541212
"500",183035,1,3,18,62,1,1,4,157,107930.7,2009.609,274.0562,2683.665,0,0,1.544402,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,5400.526212
"501",183043,1,3,18,55,1,2,5,8,22270,4164.569,433.6177,4998.187,0,1,0.3024453,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,2914.788212
"502",183044,1,3,18,45,0,0,3,104,2050,2566.879,413.2268,3380.105,0,1,2.34749,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,2554.369212
"503",183053,1,3,18,42,1,3,5,59,40000,2194.072,191.6362,2785.708,0,1,0.3024453,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,3798.938212
"504",183073,1,3,18,42,1,4,6,68,40400,5474.805,2159.178,8033.983,0,1,0.3024453,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,3655.321212
"505",183113,1,3,18,43,1,0,4,47,30350,4061.443,1511.537,5972.98,0,1,0.3024453,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,5358.029212
"506",183123,1,3,18,38,1,0,5,9,20920,3879.28,2118.69,6397.97,0,1,0.3024453,1,0.8,9.42809963226318,8.12040042877197,8.12040042877197,5.8,1.62360000610352,56.3003997802734,0,2817.597
"507",191015,1,1,19,42,1,0,8,64,64480.98,1863.581,310.4275,2574.009,0,0,3.369624,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3198.519
"508",191023,1,1,19,45,1,0,7,36,19250,2024.631,347.0409,2771.672,1,0,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,2853.829
"509",191025,1,1,19,50,1,2,4,66,61144.95,3208.486,521.8906,4130.376,0,0,3.369624,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,10421.56
"510",191043,1,1,19,48,1,0,6,42,73185,3265.665,938.3313,4603.997,0,1,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,5884.606
"511",191053,1,1,19,36,1,2,4,6,35850,3639.193,593.7881,4632.981,0,1,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,4188.627
"512",191073,1,1,19,44,1,2,6,75,76049,3061.758,921.415,4383.173,0,1,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,4281.088
"513",191083,1,1,19,60,1,1,6,69,51295,2256.056,451.1211,3107.177,1,0,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3125.824
"514",191133,1,1,19,58,1,2,6,91,52110,1857.265,385.7085,2642.974,0,1,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,2703.124
"515",191143,1,1,19,60,1,0,10,40,31908,2499.391,437.1362,3336.527,0,1,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,2644.523
"516",192023,1,2,19,68,1,6,4,25,60070,4983.76,1683.245,7067.005,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,5968.844
"517",192024,1,2,19,40,1,0,4,12,14548.65,4598.728,769.7251,5768.453,0,0,1.1875,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3515.311
"518",192043,1,2,19,70,1,0,14,44,72113,4198.906,1284.245,5883.15,1,0,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,4162.496
